Time,Transmembrane_potential
749.25,-86.8491997380471
749.26,-86.8491997380471
749.27,-86.8491997380471
749.28,-86.8491997380471
749.29,-86.8491997380471
749.3000000000001,-86.8491997380471
749.3100000000001,-86.8491997380471
749.32,-86.8491997380471
749.33,-86.8491997380471
749.34,-86.8491997380471
749.35,-86.8491997380471
749.36,-86.8491997380471
749.37,-86.8491997380471
749.38,-86.8491997380471
749.39,-86.8491997380471
749.4,-86.8491997380471
749.41,-86.8491997380471
749.42,-86.8491997380471
749.4300000000001,-86.8491997380471
749.44,-86.8491997380471
749.45,-86.8491997380471
749.46,-86.8491997380471
749.47,-86.8491997380471
749.48,-86.8491997380471
749.49,-86.8491997380471
749.5,-86.8491997380471
749.51,-86.81459749687355
749.52,-86.81459749687355
749.53,-86.81459749687355
749.54,-86.81459749687355
749.5500000000001,-86.81459749687355
749.5600000000001,-86.81459749687355
749.57,-86.81459749687355
749.58,-86.81459749687355
749.59,-86.81459749687355
749.6,-86.81459749687355
749.61,-86.81459749687355
749.62,-86.81459749687355
749.63,-86.81459749687355
749.64,-86.81459749687355
749.65,-86.81459749687355
749.66,-86.81459749687355
749.67,-86.81459749687355
749.6800000000001,-86.81459749687355
749.69,-86.81459749687355
749.7,-86.81459749687355
749.71,-86.81459749687355
749.72,-86.81459749687355
749.73,-86.81459749687355
749.74,-86.81459749687355
749.75,-86.81459749687355
749.76,-86.81459749687355
749.77,-86.81459749687355
749.78,-86.81459749687355
749.79,-86.81459749687355
749.8000000000001,-86.81459749687355
749.8100000000001,-86.81459749687355
749.82,-86.81459749687355
749.83,-86.81459749687355
749.84,-86.81459749687355
749.85,-86.81459749687355
749.86,-86.81459749687355
749.87,-86.81459749687355
749.88,-86.81459749687355
749.89,-86.81459749687355
749.9,-86.81459749687355
749.91,-86.81459749687355
749.92,-86.81459749687355
749.9300000000001,-86.81459749687355
749.94,-86.81459749687355
749.95,-86.81459749687355
749.96,-86.81459749687355
749.97,-86.81459749687355
749.98,-86.81459749687355
749.99,-86.81459749687355
750.0,-86.81459749687355
750.01,-86.81347187782595
750.02,-86.81347187782595
750.03,-86.81347187782595
750.04,-86.81347187782595
750.0500000000001,-86.81347187782595
750.0600000000001,-86.81347187782595
750.07,-86.81347187782595
750.08,-86.81347187782595
750.09,-86.81347187782595
750.1,-86.81347187782595
750.11,-86.81347187782595
750.12,-86.81347187782595
750.13,-86.81347187782595
750.14,-86.81347187782595
750.15,-86.81347187782595
750.16,-86.81347187782595
750.17,-86.81347187782595
750.1800000000001,-86.81347187782595
750.19,-86.81347187782595
750.2,-86.81347187782595
750.21,-86.81347187782595
750.22,-86.81347187782595
750.23,-86.81347187782595
750.24,-86.81347187782595
750.25,-86.81347187782595
750.26,-86.81347187782595
750.27,-86.81347187782595
750.28,-86.81347187782595
750.29,-86.81347187782595
750.3000000000001,-86.81347187782595
750.3100000000001,-86.81347187782595
750.32,-86.81347187782595
750.33,-86.81347187782595
750.34,-86.81347187782595
750.35,-86.81347187782595
750.36,-86.81347187782595
750.37,-86.81347187782595
750.38,-86.81347187782595
750.39,-86.81347187782595
750.4,-86.81347187782595
750.41,-86.81347187782595
750.42,-86.81347187782595
750.4300000000001,-86.81347187782595
750.44,-86.81347187782595
750.45,-86.81347187782595
750.46,-86.81347187782595
750.47,-86.81347187782595
750.48,-86.81347187782595
750.49,-86.81347187782595
750.5,-86.81347187782595
750.51,-86.88708193128907
750.52,-86.88708193128907
750.53,-86.88708193128907
750.54,-86.88708193128907
750.5500000000001,-86.88708193128907
750.5600000000001,-86.88708193128907
750.57,-86.88708193128907
750.58,-86.88708193128907
750.59,-86.88708193128907
750.6,-86.88708193128907
750.61,-86.88708193128907
750.62,-86.88708193128907
750.63,-86.88708193128907
750.64,-86.88708193128907
750.65,-86.88708193128907
750.66,-86.88708193128907
750.67,-86.88708193128907
750.6800000000001,-86.88708193128907
750.69,-86.88708193128907
750.7,-86.88708193128907
750.71,-86.88708193128907
750.72,-86.88708193128907
750.73,-86.88708193128907
750.74,-86.88708193128907
750.75,-86.88708193128907
750.76,-86.88708193128907
750.77,-86.88708193128907
750.78,-86.88708193128907
750.79,-86.88708193128907
750.8000000000001,-86.88708193128907
750.8100000000001,-86.88708193128907
750.82,-86.88708193128907
750.83,-86.88708193128907
750.84,-86.88708193128907
750.85,-86.88708193128907
750.86,-86.88708193128907
750.87,-86.88708193128907
750.88,-86.88708193128907
750.89,-86.88708193128907
750.9,-86.88708193128907
750.91,-86.88708193128907
750.92,-86.88708193128907
750.9300000000001,-86.88708193128907
750.94,-86.88708193128907
750.95,-86.88708193128907
750.96,-86.88708193128907
750.97,-86.88708193128907
750.98,-86.88708193128907
750.99,-86.88708193128907
751.0,-86.88708193128907
751.01,-86.88846613658008
751.02,-86.88846613658008
751.03,-86.88846613658008
751.04,-86.88846613658008
751.0500000000001,-86.88846613658008
751.0600000000001,-86.88846613658008
751.07,-86.88846613658008
751.08,-86.88846613658008
751.09,-86.88846613658008
751.1,-86.88846613658008
751.11,-86.88846613658008
751.12,-86.88846613658008
751.13,-86.88846613658008
751.14,-86.88846613658008
751.15,-86.88846613658008
751.16,-86.88846613658008
751.17,-86.88846613658008
751.1800000000001,-86.88846613658008
751.19,-86.88846613658008
751.2,-86.88846613658008
751.21,-86.88846613658008
751.22,-86.88846613658008
751.23,-86.88846613658008
751.24,-86.88846613658008
751.25,-86.88846613658008
751.26,-86.88846613658008
751.27,-86.88846613658008
751.28,-86.88846613658008
751.29,-86.88846613658008
751.3000000000001,-86.88846613658008
751.3100000000001,-86.88846613658008
751.32,-86.88846613658008
751.33,-86.88846613658008
751.34,-86.88846613658008
751.35,-86.88846613658008
751.36,-86.88846613658008
751.37,-86.88846613658008
751.38,-86.88846613658008
751.39,-86.88846613658008
751.4,-86.88846613658008
751.41,-86.88846613658008
751.42,-86.88846613658008
751.4300000000001,-86.88846613658008
751.44,-86.88846613658008
751.45,-86.88846613658008
751.46,-86.88846613658008
751.47,-86.88846613658008
751.48,-86.88846613658008
751.49,-86.88846613658008
751.5,-86.88846613658008
751.51,-86.79458793183021
751.52,-86.79458793183021
751.53,-86.79458793183021
751.54,-86.79458793183021
751.5500000000001,-86.79458793183021
751.5600000000001,-86.79458793183021
751.57,-86.79458793183021
751.58,-86.79458793183021
751.59,-86.79458793183021
751.6,-86.79458793183021
751.61,-86.79458793183021
751.62,-86.79458793183021
751.63,-86.79458793183021
751.64,-86.79458793183021
751.65,-86.79458793183021
751.66,-86.79458793183021
751.67,-86.79458793183021
751.6800000000001,-86.79458793183021
751.69,-86.79458793183021
751.7,-86.79458793183021
751.71,-86.79458793183021
751.72,-86.79458793183021
751.73,-86.79458793183021
751.74,-86.79458793183021
751.75,-86.79458793183021
751.76,-86.79458793183021
751.77,-86.79458793183021
751.78,-86.79458793183021
751.79,-86.79458793183021
751.8000000000001,-86.79458793183021
751.8100000000001,-86.79458793183021
751.82,-86.79458793183021
751.83,-86.79458793183021
751.84,-86.79458793183021
751.85,-86.79458793183021
751.86,-86.79458793183021
751.87,-86.79458793183021
751.88,-86.79458793183021
751.89,-86.79458793183021
751.9,-86.79458793183021
751.91,-86.79458793183021
751.92,-86.79458793183021
751.9300000000001,-86.79458793183021
751.94,-86.79458793183021
751.95,-86.79458793183021
751.96,-86.79458793183021
751.97,-86.79458793183021
751.98,-86.79458793183021
751.99,-86.79458793183021
752.0,-86.79458793183021
752.01,-86.79029017627467
752.02,-86.79029017627467
752.03,-86.79029017627467
752.04,-86.79029017627467
752.0500000000001,-86.79029017627467
752.0600000000001,-86.79029017627467
752.07,-86.79029017627467
752.08,-86.79029017627467
752.09,-86.79029017627467
752.1,-86.79029017627467
752.11,-86.79029017627467
752.12,-86.79029017627467
752.13,-86.79029017627467
752.14,-86.79029017627467
752.15,-86.79029017627467
752.16,-86.79029017627467
752.17,-86.79029017627467
752.1800000000001,-86.79029017627467
752.19,-86.79029017627467
752.2,-86.79029017627467
752.21,-86.79029017627467
752.22,-86.79029017627467
752.23,-86.79029017627467
752.24,-86.79029017627467
752.25,-86.79029017627467
752.26,-86.79029017627467
752.27,-86.79029017627467
752.28,-86.79029017627467
752.29,-86.79029017627467
752.3000000000001,-86.79029017627467
752.3100000000001,-86.79029017627467
752.32,-86.79029017627467
752.33,-86.79029017627467
752.34,-86.79029017627467
752.35,-86.79029017627467
752.36,-86.79029017627467
752.37,-86.79029017627467
752.38,-86.79029017627467
752.39,-86.79029017627467
752.4,-86.79029017627467
752.41,-86.79029017627467
752.42,-86.79029017627467
752.4300000000001,-86.79029017627467
752.44,-86.79029017627467
752.45,-86.79029017627467
752.46,-86.79029017627467
752.47,-86.79029017627467
752.48,-86.79029017627467
752.49,-86.79029017627467
752.5,-86.79029017627467
752.51,-86.83816560061328
752.52,-86.83816560061328
752.53,-86.83816560061328
752.54,-86.83816560061328
752.5500000000001,-86.83816560061328
752.5600000000001,-86.83816560061328
752.57,-86.83816560061328
752.58,-86.83816560061328
752.59,-86.83816560061328
752.6,-86.83816560061328
752.61,-86.83816560061328
752.62,-86.83816560061328
752.63,-86.83816560061328
752.64,-86.83816560061328
752.65,-86.83816560061328
752.66,-86.83816560061328
752.67,-86.83816560061328
752.6800000000001,-86.83816560061328
752.69,-86.83816560061328
752.7,-86.83816560061328
752.71,-86.83816560061328
752.72,-86.83816560061328
752.73,-86.83816560061328
752.74,-86.83816560061328
752.75,-86.83816560061328
752.76,-86.83816560061328
752.77,-86.83816560061328
752.78,-86.83816560061328
752.79,-86.83816560061328
752.8000000000001,-86.83816560061328
752.8100000000001,-86.83816560061328
752.82,-86.83816560061328
752.83,-86.83816560061328
752.84,-86.83816560061328
752.85,-86.83816560061328
752.86,-86.83816560061328
752.87,-86.83816560061328
752.88,-86.83816560061328
752.89,-86.83816560061328
752.9,-86.83816560061328
752.91,-86.83816560061328
752.92,-86.83816560061328
752.9300000000001,-86.83816560061328
752.94,-86.83816560061328
752.95,-86.83816560061328
752.96,-86.83816560061328
752.97,-86.83816560061328
752.98,-86.83816560061328
752.99,-86.83816560061328
753.0,-86.83816560061328
753.01,-86.8390290339466
753.02,-86.8390290339466
753.03,-86.8390290339466
753.04,-86.8390290339466
753.0500000000001,-86.8390290339466
753.0600000000001,-86.8390290339466
753.07,-86.8390290339466
753.08,-86.8390290339466
753.09,-86.8390290339466
753.1,-86.8390290339466
753.11,-86.8390290339466
753.12,-86.8390290339466
753.13,-86.8390290339466
753.14,-86.8390290339466
753.15,-86.8390290339466
753.16,-86.8390290339466
753.17,-86.8390290339466
753.1800000000001,-86.8390290339466
753.19,-86.8390290339466
753.2,-86.8390290339466
753.21,-86.8390290339466
753.22,-86.8390290339466
753.23,-86.8390290339466
753.24,-86.8390290339466
753.25,-86.8390290339466
753.26,-86.8390290339466
753.27,-86.8390290339466
753.28,-86.8390290339466
753.29,-86.8390290339466
753.3000000000001,-86.8390290339466
753.3100000000001,-86.8390290339466
753.32,-86.8390290339466
753.33,-86.8390290339466
753.34,-86.8390290339466
753.35,-86.8390290339466
753.36,-86.8390290339466
753.37,-86.8390290339466
753.38,-86.8390290339466
753.39,-86.8390290339466
753.4,-86.8390290339466
753.41,-86.8390290339466
753.42,-86.8390290339466
753.4300000000001,-86.8390290339466
753.44,-86.8390290339466
753.45,-86.8390290339466
753.46,-86.8390290339466
753.47,-86.8390290339466
753.48,-86.8390290339466
753.49,-86.8390290339466
753.5,-86.8390290339466
753.51,-86.99944070348073
753.52,-86.99944070348073
753.53,-86.99944070348073
753.54,-86.99944070348073
753.5500000000001,-86.99944070348073
753.5600000000001,-86.99944070348073
753.57,-86.99944070348073
753.58,-86.99944070348073
753.59,-86.99944070348073
753.6,-86.99944070348073
753.61,-86.99944070348073
753.62,-86.99944070348073
753.63,-86.99944070348073
753.64,-86.99944070348073
753.65,-86.99944070348073
753.66,-86.99944070348073
753.67,-86.99944070348073
753.6800000000001,-86.99944070348073
753.69,-86.99944070348073
753.7,-86.99944070348073
753.71,-86.99944070348073
753.72,-86.99944070348073
753.73,-86.99944070348073
753.74,-86.99944070348073
753.75,-86.99944070348073
753.76,-86.99944070348073
753.77,-86.99944070348073
753.78,-86.99944070348073
753.79,-86.99944070348073
753.8000000000001,-86.99944070348073
753.8100000000001,-86.99944070348073
753.82,-86.99944070348073
753.83,-86.99944070348073
753.84,-86.99944070348073
753.85,-86.99944070348073
753.86,-86.99944070348073
753.87,-86.99944070348073
753.88,-86.99944070348073
753.89,-86.99944070348073
753.9,-86.99944070348073
753.91,-86.99944070348073
753.92,-86.99944070348073
753.9300000000001,-86.99944070348073
753.94,-86.99944070348073
753.95,-86.99944070348073
753.96,-86.99944070348073
753.97,-86.99944070348073
753.98,-86.99944070348073
753.99,-86.99944070348073
754.0,-86.99944070348073
754.01,-86.9909973701474
754.02,-86.9909973701474
754.03,-86.9909973701474
754.04,-86.9909973701474
754.0500000000001,-86.9909973701474
754.0600000000001,-86.9909973701474
754.07,-86.9909973701474
754.08,-86.9909973701474
754.09,-86.9909973701474
754.1,-86.9909973701474
754.11,-86.9909973701474
754.12,-86.9909973701474
754.13,-86.9909973701474
754.14,-86.9909973701474
754.15,-86.9909973701474
754.16,-86.9909973701474
754.17,-86.9909973701474
754.1800000000001,-86.9909973701474
754.19,-86.9909973701474
754.2,-86.9909973701474
754.21,-86.9909973701474
754.22,-86.9909973701474
754.23,-86.9909973701474
754.24,-86.9909973701474
754.25,-86.9909973701474
754.26,-86.9909973701474
754.27,-86.9909973701474
754.28,-86.9909973701474
754.29,-86.9909973701474
754.3000000000001,-86.9909973701474
754.3100000000001,-86.9909973701474
754.32,-86.9909973701474
754.33,-86.9909973701474
754.34,-86.9909973701474
754.35,-86.9909973701474
754.36,-86.9909973701474
754.37,-86.9909973701474
754.38,-86.9909973701474
754.39,-86.9909973701474
754.4,-86.9909973701474
754.41,-86.9909973701474
754.42,-86.9909973701474
754.4300000000001,-86.9909973701474
754.44,-86.9909973701474
754.45,-86.9909973701474
754.46,-86.9909973701474
754.47,-86.9909973701474
754.48,-86.9909973701474
754.49,-86.9909973701474
754.5,-86.9909973701474
754.51,-86.79776209336221
754.52,-86.79776209336221
754.53,-86.79776209336221
754.54,-86.79776209336221
754.5500000000001,-86.79776209336221
754.5600000000001,-86.79776209336221
754.57,-86.79776209336221
754.58,-86.79776209336221
754.59,-86.79776209336221
754.6,-86.79776209336221
754.61,-86.79776209336221
754.62,-86.79776209336221
754.63,-86.79776209336221
754.64,-86.79776209336221
754.65,-86.79776209336221
754.66,-86.79776209336221
754.67,-86.79776209336221
754.6800000000001,-86.79776209336221
754.69,-86.79776209336221
754.7,-86.79776209336221
754.71,-86.79776209336221
754.72,-86.79776209336221
754.73,-86.79776209336221
754.74,-86.79776209336221
754.75,-86.79776209336221
754.76,-86.79776209336221
754.77,-86.79776209336221
754.78,-86.79776209336221
754.79,-86.79776209336221
754.8000000000001,-86.79776209336221
754.8100000000001,-86.79776209336221
754.82,-86.79776209336221
754.83,-86.79776209336221
754.84,-86.79776209336221
754.85,-86.79776209336221
754.86,-86.79776209336221
754.87,-86.79776209336221
754.88,-86.79776209336221
754.89,-86.79776209336221
754.9,-86.79776209336221
754.91,-86.79776209336221
754.92,-86.79776209336221
754.9300000000001,-86.79776209336221
754.94,-86.79776209336221
754.95,-86.79776209336221
754.96,-86.79776209336221
754.97,-86.79776209336221
754.98,-86.79776209336221
754.99,-86.79776209336221
755.0,-86.79776209336221
755.01,-86.7969199386003
755.02,-86.7969199386003
755.03,-86.7969199386003
755.04,-86.7969199386003
755.0500000000001,-86.7969199386003
755.0600000000001,-86.7969199386003
755.07,-86.7969199386003
755.08,-86.7969199386003
755.09,-86.7969199386003
755.1,-86.7969199386003
755.11,-86.7969199386003
755.12,-86.7969199386003
755.13,-86.7969199386003
755.14,-86.7969199386003
755.15,-86.7969199386003
755.16,-86.7969199386003
755.17,-86.7969199386003
755.1800000000001,-86.7969199386003
755.19,-86.7969199386003
755.2,-86.7969199386003
755.21,-86.7969199386003
755.22,-86.7969199386003
755.23,-86.7969199386003
755.24,-86.7969199386003
755.25,-86.7969199386003
755.26,-86.7969199386003
755.27,-86.7969199386003
755.28,-86.7969199386003
755.29,-86.7969199386003
755.3000000000001,-86.7969199386003
755.3100000000001,-86.7969199386003
755.32,-86.7969199386003
755.33,-86.7969199386003
755.34,-86.7969199386003
755.35,-86.7969199386003
755.36,-86.7969199386003
755.37,-86.7969199386003
755.38,-86.7969199386003
755.39,-86.7969199386003
755.4,-86.7969199386003
755.41,-86.7969199386003
755.42,-86.7969199386003
755.4300000000001,-86.7969199386003
755.44,-86.7969199386003
755.45,-86.7969199386003
755.46,-86.7969199386003
755.47,-86.7969199386003
755.48,-86.7969199386003
755.49,-86.7969199386003
755.5,-86.7969199386003
755.51,-86.8532203625661
755.52,-86.8532203625661
755.53,-86.8532203625661
755.54,-86.8532203625661
755.5500000000001,-86.8532203625661
755.5600000000001,-86.8532203625661
755.57,-86.8532203625661
755.58,-86.8532203625661
755.59,-86.8532203625661
755.6,-86.8532203625661
755.61,-86.8532203625661
755.62,-86.8532203625661
755.63,-86.8532203625661
755.64,-86.8532203625661
755.65,-86.8532203625661
755.66,-86.8532203625661
755.67,-86.8532203625661
755.6800000000001,-86.8532203625661
755.69,-86.8532203625661
755.7,-86.8532203625661
755.71,-86.8532203625661
755.72,-86.8532203625661
755.73,-86.8532203625661
755.74,-86.8532203625661
755.75,-86.8532203625661
755.76,-86.8532203625661
755.77,-86.8532203625661
755.78,-86.8532203625661
755.79,-86.8532203625661
755.8000000000001,-86.8532203625661
755.8100000000001,-86.8532203625661
755.82,-86.8532203625661
755.83,-86.8532203625661
755.84,-86.8532203625661
755.85,-86.8532203625661
755.86,-86.8532203625661
755.87,-86.8532203625661
755.88,-86.8532203625661
755.89,-86.8532203625661
755.9,-86.8532203625661
755.91,-86.8532203625661
755.92,-86.8532203625661
755.9300000000001,-86.8532203625661
755.94,-86.8532203625661
755.95,-86.8532203625661
755.96,-86.8532203625661
755.97,-86.8532203625661
755.98,-86.8532203625661
755.99,-86.8532203625661
756.0,-86.8532203625661
756.01,-86.8532203625661
756.02,-86.8532203625661
756.03,-86.8532203625661
756.04,-86.8532203625661
756.0500000000001,-86.8532203625661
756.0600000000001,-86.8532203625661
756.07,-86.8532203625661
756.08,-86.8532203625661
756.09,-86.8532203625661
756.1,-86.8532203625661
756.11,-86.8532203625661
756.12,-86.8532203625661
756.13,-86.8532203625661
756.14,-86.8532203625661
756.15,-86.8532203625661
756.16,-86.8532203625661
756.17,-86.8532203625661
756.1800000000001,-86.8532203625661
756.19,-86.8532203625661
756.2,-86.8532203625661
756.21,-86.8532203625661
756.22,-86.8532203625661
756.23,-86.8532203625661
756.24,-86.8532203625661
756.25,-86.8532203625661
756.26,-86.8532203625661
756.27,-86.8532203625661
756.28,-86.8532203625661
756.29,-86.8532203625661
756.3000000000001,-86.8532203625661
756.3100000000001,-86.8532203625661
756.32,-86.8532203625661
756.33,-86.8532203625661
756.34,-86.8532203625661
756.35,-86.8532203625661
756.36,-86.8532203625661
756.37,-86.8532203625661
756.38,-86.8532203625661
756.39,-86.8532203625661
756.4,-86.8532203625661
756.41,-86.8532203625661
756.42,-86.8532203625661
756.4300000000001,-86.8532203625661
756.44,-86.8532203625661
756.45,-86.8532203625661
756.46,-86.8532203625661
756.47,-86.8532203625661
756.48,-86.8532203625661
756.49,-86.8532203625661
756.5,-86.8532203625661
756.51,-86.92160824206348
756.52,-86.92160824206348
756.53,-86.92160824206348
756.54,-86.92160824206348
756.5500000000001,-86.92160824206348
756.5600000000001,-86.92160824206348
756.57,-86.92160824206348
756.58,-86.92160824206348
756.59,-86.92160824206348
756.6,-86.92160824206348
756.61,-86.92160824206348
756.62,-86.92160824206348
756.63,-86.92160824206348
756.64,-86.92160824206348
756.65,-86.92160824206348
756.66,-86.92160824206348
756.67,-86.92160824206348
756.6800000000001,-86.92160824206348
756.69,-86.92160824206348
756.7,-86.92160824206348
756.71,-86.92160824206348
756.72,-86.92160824206348
756.73,-86.92160824206348
756.74,-86.92160824206348
756.75,-86.92160824206348
756.76,-86.92160824206348
756.77,-86.92160824206348
756.78,-86.92160824206348
756.79,-86.92160824206348
756.8000000000001,-86.92160824206348
756.8100000000001,-86.92160824206348
756.82,-86.92160824206348
756.83,-86.92160824206348
756.84,-86.92160824206348
756.85,-86.92160824206348
756.86,-86.92160824206348
756.87,-86.92160824206348
756.88,-86.92160824206348
756.89,-86.92160824206348
756.9,-86.92160824206348
756.91,-86.92160824206348
756.92,-86.92160824206348
756.9300000000001,-86.92160824206348
756.94,-86.92160824206348
756.95,-86.92160824206348
756.96,-86.92160824206348
756.97,-86.92160824206348
756.98,-86.92160824206348
756.99,-86.92160824206348
757.0,-86.92160824206348
757.01,-86.92183269682539
757.02,-86.92183269682539
757.03,-86.92183269682539
757.04,-86.92183269682539
757.0500000000001,-86.92183269682539
757.0600000000001,-86.92183269682539
757.07,-86.92183269682539
757.08,-86.92183269682539
757.09,-86.92183269682539
757.1,-86.92183269682539
757.11,-86.92183269682539
757.12,-86.92183269682539
757.13,-86.92183269682539
757.14,-86.92183269682539
757.15,-86.92183269682539
757.16,-86.92183269682539
757.17,-86.92183269682539
757.1800000000001,-86.92183269682539
757.19,-86.92183269682539
757.2,-86.92183269682539
757.21,-86.92183269682539
757.22,-86.92183269682539
757.23,-86.92183269682539
757.24,-86.92183269682539
757.25,-86.92183269682539
757.26,-86.92183269682539
757.27,-86.92183269682539
757.28,-86.92183269682539
757.29,-86.92183269682539
757.3000000000001,-86.92183269682539
757.3100000000001,-86.92183269682539
757.32,-86.92183269682539
757.33,-86.92183269682539
757.34,-86.92183269682539
757.35,-86.92183269682539
757.36,-86.92183269682539
757.37,-86.92183269682539
757.38,-86.92183269682539
757.39,-86.92183269682539
757.4,-86.92183269682539
757.41,-86.92183269682539
757.42,-86.92183269682539
757.4300000000001,-86.92183269682539
757.44,-86.92183269682539
757.45,-86.92183269682539
757.46,-86.92183269682539
757.47,-86.92183269682539
757.48,-86.92183269682539
757.49,-86.92183269682539
757.5,-86.92183269682539
757.51,-86.97120281426166
757.52,-86.97120281426166
757.53,-86.97120281426166
757.54,-86.97120281426166
757.5500000000001,-86.97120281426166
757.5600000000001,-86.97120281426166
757.57,-86.97120281426166
757.58,-86.97120281426166
757.59,-86.97120281426166
757.6,-86.97120281426166
757.61,-86.97120281426166
757.62,-86.97120281426166
757.63,-86.97120281426166
757.64,-86.97120281426166
757.65,-86.97120281426166
757.66,-86.97120281426166
757.67,-86.97120281426166
757.6800000000001,-86.97120281426166
757.69,-86.97120281426166
757.7,-86.97120281426166
757.71,-86.97120281426166
757.72,-86.97120281426166
757.73,-86.97120281426166
757.74,-86.97120281426166
757.75,-86.97120281426166
757.76,-86.97120281426166
757.77,-86.97120281426166
757.78,-86.97120281426166
757.79,-86.97120281426166
757.8000000000001,-86.97120281426166
757.8100000000001,-86.97120281426166
757.82,-86.97120281426166
757.83,-86.97120281426166
757.84,-86.97120281426166
757.85,-86.97120281426166
757.86,-86.97120281426166
757.87,-86.97120281426166
757.88,-86.97120281426166
757.89,-86.97120281426166
757.9,-86.97120281426166
757.91,-86.97120281426166
757.92,-86.97120281426166
757.9300000000001,-86.97120281426166
757.94,-86.97120281426166
757.95,-86.97120281426166
757.96,-86.97120281426166
757.97,-86.97120281426166
757.98,-86.97120281426166
757.99,-86.97120281426166
758.0,-86.97120281426166
758.01,-86.96663820870609
758.02,-86.96663820870609
758.03,-86.96663820870609
758.04,-86.96663820870609
758.0500000000001,-86.96663820870609
758.0600000000001,-86.96663820870609
758.07,-86.96663820870609
758.08,-86.96663820870609
758.09,-86.96663820870609
758.1,-86.96663820870609
758.11,-86.96663820870609
758.12,-86.96663820870609
758.13,-86.96663820870609
758.14,-86.96663820870609
758.15,-86.96663820870609
758.16,-86.96663820870609
758.17,-86.96663820870609
758.1800000000001,-86.96663820870609
758.19,-86.96663820870609
758.2,-86.96663820870609
758.21,-86.96663820870609
758.22,-86.96663820870609
758.23,-86.96663820870609
758.24,-86.96663820870609
758.25,-86.96663820870609
758.26,-86.96663820870609
758.27,-86.96663820870609
758.28,-86.96663820870609
758.29,-86.96663820870609
758.3000000000001,-86.96663820870609
758.3100000000001,-86.96663820870609
758.32,-86.96663820870609
758.33,-86.96663820870609
758.34,-86.96663820870609
758.35,-86.96663820870609
758.36,-86.96663820870609
758.37,-86.96663820870609
758.38,-86.96663820870609
758.39,-86.96663820870609
758.4,-86.96663820870609
758.41,-86.96663820870609
758.42,-86.96663820870609
758.4300000000001,-86.96663820870609
758.44,-86.96663820870609
758.45,-86.96663820870609
758.46,-86.96663820870609
758.47,-86.96663820870609
758.48,-86.96663820870609
758.49,-86.96663820870609
758.5,-86.96663820870609
758.51,-86.97017271706349
758.52,-86.97017271706349
758.53,-86.97017271706349
758.54,-86.97017271706349
758.5500000000001,-86.97017271706349
758.5600000000001,-86.97017271706349
758.57,-86.97017271706349
758.58,-86.97017271706349
758.59,-86.97017271706349
758.6,-86.97017271706349
758.61,-86.97017271706349
758.62,-86.97017271706349
758.63,-86.97017271706349
758.64,-86.97017271706349
758.65,-86.97017271706349
758.66,-86.97017271706349
758.67,-86.97017271706349
758.6800000000001,-86.97017271706349
758.69,-86.97017271706349
758.7,-86.97017271706349
758.71,-86.97017271706349
758.72,-86.97017271706349
758.73,-86.97017271706349
758.74,-86.97017271706349
758.75,-86.97017271706349
758.76,-86.97017271706349
758.77,-86.97017271706349
758.78,-86.97017271706349
758.79,-86.97017271706349
758.8000000000001,-86.97017271706349
758.8100000000001,-86.97017271706349
758.82,-86.97017271706349
758.83,-86.97017271706349
758.84,-86.97017271706349
758.85,-86.97017271706349
758.86,-86.97017271706349
758.87,-86.97017271706349
758.88,-86.97017271706349
758.89,-86.97017271706349
758.9,-86.97017271706349
758.91,-86.97017271706349
758.92,-86.97017271706349
758.9300000000001,-86.97017271706349
758.94,-86.97017271706349
758.95,-86.97017271706349
758.96,-86.97017271706349
758.97,-86.97017271706349
758.98,-86.97017271706349
758.99,-86.97017271706349
759.0,-86.97017271706349
759.01,-86.96349066468254
759.02,-86.96349066468254
759.03,-86.96349066468254
759.04,-86.96349066468254
759.0500000000001,-86.96349066468254
759.0600000000001,-86.96349066468254
759.07,-86.96349066468254
759.08,-86.96349066468254
759.09,-86.96349066468254
759.1,-86.96349066468254
759.11,-86.96349066468254
759.12,-86.96349066468254
759.13,-86.96349066468254
759.14,-86.96349066468254
759.15,-86.96349066468254
759.16,-86.96349066468254
759.17,-86.96349066468254
759.1800000000001,-86.96349066468254
759.19,-86.96349066468254
759.2,-86.96349066468254
759.21,-86.96349066468254
759.22,-86.96349066468254
759.23,-86.96349066468254
759.24,-86.96349066468254
759.25,-86.96349066468254
759.26,-86.96349066468254
759.27,-86.96349066468254
759.28,-86.96349066468254
759.29,-86.96349066468254
759.3000000000001,-86.96349066468254
759.3100000000001,-86.96349066468254
759.32,-86.96349066468254
759.33,-86.96349066468254
759.34,-86.96349066468254
759.35,-86.96349066468254
759.36,-86.96349066468254
759.37,-86.96349066468254
759.38,-86.96349066468254
759.39,-86.96349066468254
759.4,-86.96349066468254
759.41,-86.96349066468254
759.42,-86.96349066468254
759.4300000000001,-86.96349066468254
759.44,-86.96349066468254
759.45,-86.96349066468254
759.46,-86.96349066468254
759.47,-86.96349066468254
759.48,-86.96349066468254
759.49,-86.96349066468254
759.5,-86.96349066468254
759.51,-86.84767783161365
759.52,-86.84767783161365
759.53,-86.84767783161365
759.54,-86.84767783161365
759.5500000000001,-86.84767783161365
759.5600000000001,-86.84767783161365
759.57,-86.84767783161365
759.58,-86.84767783161365
759.59,-86.84767783161365
759.6,-86.84767783161365
759.61,-86.84767783161365
